Student_ID,CP,DSA,DBMS,MP,COA,SE,CNS,OS,WEBDEV,AUTOMATA,Preference Of Elective,Alloted Elective,Marks In Alloted Elective,CGPA
SID20186471,62,66,47,82,82,67,68,81,99,50,AR_VR,AR_VR,96,70.4
SID20172815,75,87,89,62,53,47,73,99,55,73,CC,CC,44,71.3
SID20145711,78,92,71,49,75,89,86,51,53,65,CS,CS,92,70.9
SID20152347,83,98,70,48,98,88,69,79,50,44,IOT,IOT,48,72.7
SID20164021,57,87,83,63,61,84,95,79,73,42,ML,ML,96,72.4
SID20158299,77,89,97,59,46,65,64,71,98,43,CS,CS,78,70.9
SID20152423,89,92,64,62,91,63,83,46,84,68,IOT,IOT,52,74.2
SID20167841,43,96,63,62,89,69,72,78,73,79,ML,ML,66,72.4
SID20187662,82,81,51,62,89,81,59,61,55,92,CC,CC,85,71.3
SID20131826,47,96,77,56,68,74,66,94,74,56,CS,CS,40,70.8
SID20137981,91,67,94,68,67,71,55,50,82,58,AR_VR,AR_VR,52,70.3
SID20188889,72,62,77,59,80,74,72,93,52,72,CC,CC,79,71.3
SID20138108,92,89,84,85,52,80,56,54,63,53,CS,CS,96,70.8
SID20177853,95,79,41,81,43,43,55,75,96,100,CS,CS,85,70.8
SID20158658,92,44,84,85,41,66,97,73,49,72,AR_VR,AR_VR,57,70.3
SID20136032,100,97,65,56,48,78,77,83,45,63,CC,CC,52,71.2
SID20179677,82,57,80,62,80,58,69,100,73,47,CS,CS,49,70.8
SID20171727,59,98,70,64,85,64,81,72,66,65,ML,ML,90,72.4
SID20148500,94,59,80,56,92,68,96,61,87,70,SVV,SVV,86,76.3
SID20144210,93,89,67,55,84,42,54,93,48,87,CC,CC,98,71.2
SID20145635,94,75,100,61,42,60,69,86,47,73,CS,CS,82,70.7
SID20152715,100,92,89,52,71,67,67,54,43,74,IOT,IOT,50,70.9
SID20188791,57,59,95,58,70,79,90,66,59,91,ML,ML,82,72.4
SID20152753,64,51,42,45,65,99,67,44,51,71,NLP,NLP,54,59.9
SID20174151,92,98,50,88,69,51,97,70,41,47,AR_VR,AR_VR,60,70.3
SID20183731,74,54,87,95,51,60,100,95,53,94,SVV,SVV,50,76.3
SID20155112,97,51,53,93,48,50,73,61,95,91,CC,CC,47,71.2
SID20153772,88,80,88,57,97,42,50,69,82,54,CS,CS,90,70.7
SID20152875,83,57,96,98,44,66,100,51,98,43,IOT,IOT,45,73.6
SID20131703,56,73,83,90,97,47,62,58,90,67,ML,ML,100,72.3
SID20152889,72,81,87,75,77,46,64,59,96,84,NLP,NLP,84,74.1
SID20174317,78,46,85,79,90,51,41,81,99,53,AR_VR,AR_VR,87,70.3
SID20172233,80,74,45,52,77,92,86,62,73,71,CC,CC,59,71.2
SID20162990,68,45,75,64,95,73,75,65,93,54,CS,CS,42,70.7
SID20152930,59,63,49,59,80,56,57,43,58,68,IOT,IOT,85,59.2
SID20169216,68,94,71,81,46,75,74,67,97,50,ML,ML,76,72.3
SID20152964,87,82,41,100,43,44,45,76,84,94,NLP,NLP,61,69.6
SID20159041,93,55,84,63,51,86,61,68,46,95,AR_VR,AR_VR,50,70.2
SID20183060,49,73,83,73,75,96,80,79,94,59,SVV,SVV,64,76.1
SID20175742,42,71,74,81,61,96,65,70,96,56,CC,CC,79,71.2
SID20167074,98,71,77,42,52,80,60,41,90,96,CS,CS,41,70.7
SID20165794,67,82,83,64,58,80,68,100,40,60,AR_VR,AR_VR,95,70.2
SID20175107,91,95,86,62,78,79,40,75,73,81,SVV,SVV,57,76
SID20178866,72,68,89,77,51,87,94,58,76,40,CC,CC,78,71.2
SID20181604,53,70,89,83,54,41,84,86,63,84,CS,CS,57,70.7
SID20153090,96,81,84,95,48,90,70,67,93,95,IOT,IOT,96,81.9
SID20178246,72,60,50,94,99,90,55,57,55,91,ML,ML,50,72.3
SID20153106,68,87,81,53,99,53,41,70,55,94,NLP,NLP,93,70.1
SID20172380,55,41,76,85,86,81,85,41,92,60,AR_VR,AR_VR,55,70.2
SID20187906,56,100,54,73,56,57,68,79,93,76,CC,CC,72,71.2
SID20134820,94,78,59,94,50,84,71,45,67,64,CS,CS,59,70.6
SID20139373,91,98,42,41,97,50,96,79,64,43,AR_VR,AR_VR,66,70.1
SID20139962,55,46,88,49,80,54,97,91,69,82,CC,CC,51,71.1
SID20136796,57,68,100,87,81,54,44,86,63,66,CS,CS,70,70.6
SID20153201,70,96,58,71,45,42,91,57,56,78,IOT,IOT,48,66.4
SID20139616,87,91,98,73,42,43,51,68,92,77,ML,ML,95,72.2
SID20153224,87,53,84,56,80,49,43,65,99,62,NLP,NLP,98,67.8
SID20142540,58,54,92,59,97,66,68,43,92,72,AR_VR,AR_VR,71,70.1
SID20144302,67,76,56,85,90,90,47,92,40,63,CS,CS,43,70.6
SID20153272,96,42,77,65,45,68,69,43,74,86,IOT,IOT,79,66.5
SID20143671,90,67,58,43,78,57,96,99,66,68,ML,ML,44,72.2
SID20153296,94,80,86,54,87,69,75,64,74,93,NLP,NLP,79,77.6
SID20144160,96,74,57,76,84,62,59,47,74,72,AR_VR,AR_VR,55,70.1
SID20146581,73,85,46,71,66,67,71,71,76,85,CC,CC,57,71.1
SID20148072,40,94,65,88,86,44,54,90,81,64,CS,CS,51,70.6
SID20156386,89,93,80,74,48,90,45,56,75,51,AR_VR,AR_VR,98,70.1
SID20174212,88,50,67,81,55,95,61,44,82,88,CC,CC,49,71.1
SID20148893,78,75,51,74,89,83,46,96,67,47,CS,CS,66,70.6
SID20153402,91,48,60,87,99,65,70,42,47,54,IOT,IOT,88,66.3
SID20146743,99,59,99,59,96,52,87,57,41,73,ML,ML,98,72.2
SID20179946,47,77,61,80,76,79,98,82,44,78,ML,ML,42,72.2
SID20153455,20,50,49,58,93,44,49,65,66,72,NLP,NLP,56,56.6
SID20163209,94,90,44,46,68,82,72,76,41,88,AR_VR,AR_VR,61,70.1
SID20182587,64,61,62,49,66,66,93,84,82,84,CC,CC,65,71.1
SID20173232,68,63,65,67,55,79,90,66,72,81,CS,CS,89,70.6
SID20165818,70,66,41,81,79,59,75,87,46,97,AR_VR,AR_VR,44,70.1
SID20189686,60,67,70,93,89,92,48,47,68,77,CC,CC,80,71.1
SID20184655,75,73,65,78,84,81,74,82,20,74,CS,CS,78,70.6
SID20153592,51,85,67,97,93,87,86,68,45,51,IOT,IOT,64,73
SID20182166,49,80,83,89,89,46,71,40,92,83,ML,ML,42,72.2
SID20185092,54,82,44,99,71,71,84,53,53,95,CS,CS,52,70.6
SID20177490,95,40,44,47,85,99,63,84,46,90,AR_VR,AR_VR,45,69.3
SID20143800,88,96,43,97,56,45,82,55,69,79,CC,CC,82,71
SID20185383,45,97,83,66,65,81,46,75,70,78,CS,CS,100,70.6
SID20136119,84,75,78,46,70,41,68,79,77,81,AR_VR,AR_VR,100,69.9
SID20155252,78,59,89,96,87,72,26,50,76,77,CC,CC,95,71
SID20189244,80,94,97,54,55,83,96,45,46,56,CS,CS,44,70.6
SID20153794,52,94,72,85,57,88,50,80,87,76,IOT,IOT,96,74.1
SID20136179,77,80,94,43,78,28,68,68,94,91,ML,ML,46,72.1
SID20139425,80,83,54,88,42,100,56,61,58,83,CS,CS,93,70.5
SID20143321,80,93,67,67,20,99,47,55,100,71,AR_VR,AR_VR,77,69.9
SID20157316,52,79,88,88,42,51,54,79,100,77,CC,CC,42,71
SID20163438,83,45,100,64,83,96,86,64,41,48,CC,CC,64,71
SID20152169,67,65,90,47,94,94,40,77,61,70,CS,CS,49,70.5
SID20153938,72,40,40,41,48,53,44,67,83,49,IOT,IOT,97,53.7
SID20153215,42,67,93,76,88,73,86,96,42,58,ML,ML,41,72.1
SID20161612,86,100,74,47,97,73,25,67,74,62,CS,CS,86,70.5
SID20145453,98,71,70,56,50,82,97,55,47,73,AR_VR,AR_VR,47,69.9
SID20172480,79,74,93,57,78,44,63.9,96,68,50,CC,CC,49,70.29
SID20164424,75,89,86,68,67,51,90,42,94,43,CS,CS,84,70.5
SID20181661,72,58,95,55,48,46,89,41,99,96,AR_VR,AR_VR,72,69.9
SID20175511,68,73,78,65,65,77,67,86,44,87,CC,CC,61,71
SID20165267,80,77,75,60,49,95,42,92,43,92,CS,CS,40,70.5
SID20171252,40,94,85,47,59,100,54,99,52,91,ML,ML,41,72.1
SID20174921,44,57,97,76,41,77,78,69,82,84,CS,CS,51,70.5
SID20188470,69,47,81,74,86,98,59,67,66,52,AR_VR,AR_VR,96,69.9
SID20136097,61,68,94,92,81,94,44,58,64,53,CC,CC,69,70.9
SID20144037,75,91,79,64,58,77,73,53,84,55,CC,CC,71,70.9
SID20176881,47,69,93,86,40,83,64,94,74,55,CS,CS,41,70.5
SID20154179,75,57,48,74,53,97,41,81,65,50,IOT,IOT,65,64.1
SID20134703,51,83,69,48,80,99,81,61,54,72,AR_VR,AR_VR,72,69.8
SID20145033,59,97,92,69,44,74,51,88,81,54,CC,CC,68,70.9
SID20159557,54,76,100,47,87,85,52,99,64,45,CC,CC,69,70.9
SID20189630,94,64,61,93,56,48,48,58,94,89,CS,CS,71,70.5
SID20154268,47,95,84,73,88,60,42,79,72,52,IOT,IOT,70,69.2
SID20158295,74,52,91,80,90,91,81,55,47,59,ML,ML,84,72
SID20163182,51,99,89,52,95,75,46,93,41,68,CC,CC,71,70.9
SID20146783,53,42,57,52,74,40,94,96,97,99,CS,CS,64,70.4
SID20153115,95,85,49,50,96,59,53,49,94,68,AR_VR,AR_VR,61,69.8
SID20159963,42,100,77,44,59,84,74,71,98,59,CC,CC,49,70.8
SID20147273,83,87,90,88,61,53,70,29,54,89,CS,CS,92,70.4
SID20168130,97,51,98,97,57,61,60,43,65,91,ML,ML,56,72
SID20159624,56,55,55,99,58,96,100,55,45,85,CS,CS,58,70.4
SID20158478,61,76,52,93,56,43,48,93,79,97,AR_VR,AR_VR,54,69.8
SID20183066,68,43,96,58,67,42,93,80,63,98,CC,CC,86,70.8
SID20162683,90,86,52,73,48,79,87,71,73,45,CS,CS,95,70.4
SID20154515,59,57,55,76,73,71,40,42,45,98,IOT,IOT,49,61.6
SID20149136,74,55,96,61,62,49,96,62,91,73,ML,ML,56,71.9
SID20186869,91,98,42,47,78,59,69,70,60,94,CC,CC,100,70.8
SID20165922,79,75,68,88,76,50,52,89,73,54,CS,CS,77,70.4
SID20162857,41,92,93,55,83,61,63,65,50,95,AR_VR,AR_VR,58,69.8
SID20138442,67,84,57,90,83,72,49,61,45,99,CC,CC,78,70.7
SID20188285,53,100,94,94,42,95,42,41,83,60,CS,CS,48,70.4
SID20137438,78,63,76,54,66,48,80,67,95,76,CS,CS,44,70.3
SID20163751,43,59,44,98,83,55,89,94,62,71,AR_VR,AR_VR,49,69.8
SID20139795,93,48,49,76,95,73,41,78,58,96,CC,CC,92,70.7
SID20143051,85,73,76,76,63,65,74,62,51,78,CS,CS,46,70.3
SID20151235,92,52,77,59,78,74,99,79,43,66,ML,ML,58,71.9
SID20152923,97,60,51,66,41,100,75,50,69,94,CS,CS,66,70.3
SID20172625,79,63,88,69,50,92,49,56,64,88,AR_VR,AR_VR,83,69.8
SID20154613,82,59,74,93,63,50,85,85,57,59,CC,CC,91,70.7
SID20163494,48,74,84,87,67,68,54,79,90,52,CS,CS,69,70.3
SID20154730,85,46,59,77,69,85,47,77,66,92,IOT,IOT,42,70.3
SID20161700,67,100,81,40,59,87,64,88,91,42,ML,ML,88,71.9
SID20174582,81,62,68,60,87,65,65,82,56,77,CS,CS,84,70.3
SID20154739,54,100,43,87,48,82,60,40,73,40,IOT,IOT,42,62.7
SID20182796,76,64,93,88,70,73,76,54,47,78,ML,ML,46,71.9
SID20136916,85,94,43,56,92,77,56,48,94,61,CC,CC,45,70.6
SID20139913,47,95,43,81,96,79,56,95,47,63,CS,CS,94,70.2
SID20187644,69,64,86,78,42,70,98,44,64,83,AR_VR,AR_VR,83,69.8
SID20144513,55,90,79,93,88,45,44,48,94,70,CC,CC,80,70.6
SID20154132,82,67,86,45,84,52,90,40,90,66,CS,CS,88,70.2
SID20154729,94,62,71,79,66,66,47,85,77,55,CS,CS,57,70.2
SID20143783,82,50,88,49,100,69,48,91,80,40,AR_VR,AR_VR,71,69.7
SID20156129,50,87,85,62,60,57,47,83,79,96,CC,CC,72,70.6
SID20157444,60,66,88,98,78,80,55,55,51,71,CS,CS,100,70.2
SID20131189,96,72,89,49,77,45,40,97,96,57,ML,ML,41,71.8
SID20154919,55,100,81,52,86,66,78,51,80,96,IOT,IOT,26,74.5
SID20167569,99,71,63,85,43,87,47,63,61,99,ML,ML,46,71.8
SID20164856,98,73,79,46,56,86,68,80,40,76,CS,CS,66,70.2
SID20154655,58,54,74,73,75,47,46,80,95,95,AR_VR,AR_VR,68,69.7
SID20162490,99,84,82,63,67,70,65,57,64,55,CC,CC,87,70.6
SID20186847,68,88,97,67,88,65,56,64,63,46,CS,CS,89,70.2
SID20153475,41,80,77,56,65,75,70,81,74,77,AR_VR,AR_VR,52,69.6
SID20133222,66,43,83,66,73,100,44,93,87,50,CC,CC,98,70.5
SID20133812,52,89,78,55,89,68,92,71,59,48,CS,CS,58,70.1
SID20189847,45,80,84,96,41,97,50,95,48,82,ML,ML,66,71.8
SID20136616,64,92,81,71,61,42,64,70,80,76,CS,CS,58,70.1
SID20159012,92,50,83,79,63,72,63,80,52,62,AR_VR,AR_VR,46,69.6
SID20136282,70,56,47,89,41,53,96,65,91,97,CC,CC,64,70.5
SID20151172,78,55,67,74,97,94,41,62,94,43,CC,CC,48,70.5
SID20138591,57,67,69,40,84,95,77,90,47,75,CS,CS,95,70.1
SID20155312,99,92,59,46,63,80,70,61,77,25,IOT,IOT,61,67.2
SID20142455,75,71,77,78,80,68,84,82,48,54,ML,ML,63,71.7
SID20151733,91,93,74,50,77,40,79,64,40,97,CC,CC,61,70.5
SID20161957,50,63,46,81,79,94,53,74,93,68,CS,CS,77,70.1
SID20147641,57,89,56,60,92,84,55,70,84,48,AR_VR,AR_VR,72,69.5
SID20151919,56,56,85,63,93,79,55,58,66,94,CC,CC,91,70.5
SID20165316,44,67,91,87,96,86,41,76,86,27,CS,CS,80,70.1
SID20175212,63,68,74,58,76,87,96,74,55,66,ML,ML,61,71.7
SID20174080,57,43,86,88,70,85,48,97,75,52,CS,CS,79,70.1
SID20165268,74,77,40,59,61,49,99,99,63,74,AR_VR,AR_VR,83,69.5
SID20181130,73,98,92,42,48,57,68,66,88,73,CC,CC,49,70.5
SID20177506,78,50,64,93,71,80,45,48,98,74,CS,CS,42,70.1
SID20155559,59,74,93,81,57,80,99,50,50,25,IOT,IOT,44,66.8
SID20155156,97,78,71,76,58,75,74,76,41,70,ML,ML,65,71.6
SID20181849,43,56,74,87,71,95,61,94,68,56,CC,CC,62,70.5
SID20147327,90,66,99,64,40,84,54,97,65,41,CS,CS,80,70
SID20166557,82,65,90,81,58,68,46,93,43,69,AR_VR,AR_VR,95,69.5
SID20155240,69,70,55,90,45,62,86,73,93,61,CC,CC,24,70.4
SID20165949,60,100,94,63,62,41,97,42,86,55,CS,CS,64,70
SID20177601,63,49,93,47,53,98,83,83,75,56,CS,CS,96,70
SID20186285,90,76,55,56,77,61,40,90,88,62,AR_VR,AR_VR,54,69.5
SID20165724,85,57,71,43,68,65,83,83,87,62,CC,CC,56,70.4
SID20179823,46,78,52,86,52,97,44,89,89,67,CS,CS,97,70
SID20177454,72,62,75,70,71,58,91,74,88,55,ML,ML,61,71.6
SID20181368,76,75,51,76,91,78,72,57,55,69,CS,CS,97,70
SID20131817,57,58,97,50,78,58,73,89,78,56,AR_VR,AR_VR,71,69.4
SID20166756,55,82,67,72,41,57,89,72,97,72,CC,CC,49,70.4
SID20136705,74,43,86,52,51,80,88,82,56,87,CS,CS,81,69.9
SID20155799,94,91,82,84,64,100,79,99,53,78,IOT,IOT,81,82.4
SID20143741,51,62,40,52,91,83,80,99,58,99,ML,ML,73,71.5
SID20151755,42,87,75,54,52,79,88,84,61,77,CS,CS,56,69.9
SID20155825,55,67,85,51,55,100,98,82,95,41,IOT,IOT,87,72.9
SID20156451,59,90,61,63,72,83,60,87,71,57,CC,CC,98,70.3
SID20158404,97,73,63,91,90,76,41,54,48,66,CS,CS,91,69.9
SID20143111,98,49,93,55,100,68,62,48,81,40,AR_VR,AR_VR,99,69.4
SID20157761,75,94,82,82,59,53,41,79,64,74,CC,CC,89,70.3
SID20161546,74,69,40,92,90,80,84,50,80,40,CS,CS,83,69.9
SID20155961,66,46,75,87,94,51,98,74,49,62,IOT,IOT,98,70.2
SID20145348,67,98,75,40,94,76,50,89,59,67,ML,ML,62,71.5
SID20156016,92,80,44,88,72,96,92,55,88,57,NLP,NLP,56,76.4
SID20177944,67,21,88,75,95,72,66,79,71,60,AR_VR,AR_VR,94,69.4
SID20166269,47,55,47,85,68,68,96,94,45,94,CS,CS,93,69.9
SID20156044,96,68,71,74,77,89,100,76,55,45,IOT,IOT,49,75.1
SID20148176,94,53,79,73,65,55,61,59,94,82,ML,ML,52,71.5
SID20156089,57,46,71,78,83,97,74,95,88,42,NLP,NLP,51,73.1
SID20156827,56,41,54,100,50,65,94,84,52,97,AR_VR,AR_VR,78,69.3
SID20181602,57,92,49,69,45,62,77,97,73,82,CC,CC,65,70.3
SID20171918,97,76,27,63,52,97,67,97,44,79,CS,CS,45,69.9
SID20183316,58,43,63,40,95,84,62.3,66,88,86,AR_VR,AR_VR,99,68.53
SID20158793,74,86,86,51,52,40,98,64,100,51,CC,CC,46,70.2
SID20179878,97,58,96,51,19,74,84,56,92,72,CS,CS,80,69.9
SID20156145,78,70,41,100,40,76,95,43,68,92,IOT,IOT,61,70.3
SID20183806,70,51,80,67,81,81,68,65,95,57,ML,ML,60,71.5
SID20139904,98,75,89,94,46,73,64,68,55,52,ML,ML,92,71.4
SID20156201,78,47,96,85,40,83,65,72,42,81,NLP,NLP,66,68.9
SID20139325,80,52,48,67,98,88,47,98,56,58,AR_VR,AR_VR,96,69.2
SID20189154,89,69,97,93,43,45,69,64,54,79,CC,CC,42,70.2
SID20184403,68,97,85,44,49,77,84,65,74,56,CS,CS,75,69.9
SID20146790,62,50,99,47,66,98,51,68,91,59,AR_VR,AR_VR,69,69.1
SID20134363,51,86,75,79,70,53,48,97,42,100,CC,CC,81,70.1
SID20148957,52,98,66,69,44,77,62.9,80,52,91,CS,CS,88,69.19
SID20156306,49,61,67,63,72,52,50,96,43,96,IOT,IOT,68,64.9
SID20147129,42,72,58,81,92,74,62,92,73,68,ML,ML,50,71.4
SID20188708,41,66,88,40,100,76,62.9,72,53,93,CS,CS,53,69.19
SID20142847,46,85,47,98,64,48,81,83,74,64,AR_VR,AR_VR,57,69
SID20158274,80,56,92,98,75,80,82,19,69,50,CC,CC,53,70.1
SID20145288,83,64,40,54,23,61,95,89,89,100,CS,CS,91,69.8
SID20163604,64,89,85,54,62,87,56,54,86,53,AR_VR,AR_VR,44,69
SID20162808,57,42,91,49,44,100,91,84,55,88,CC,CC,82,70.1
SID20165152,78,49,65,86,74,53,76,86,77,54,CS,CS,60,69.8
SID20156416,97,44,46,94,49,98,82,70,63,80,IOT,IOT,78,72.3
SID20155316,66,72,83,95,48,59,58,92,97,44,ML,ML,91,71.4
SID20167134,51,85,95,85,89,47,55,76,58,57,CS,CS,42,69.8
SID20188321,42,97,56,98,61,48,48,63,96,81,AR_VR,AR_VR,64,69
SID20165138,42,46,86,47,80,92,84,59,88,77,CC,CC,57,70.1
SID20178013,68,67,46,91,49,84,48,73,84,91,CC,CC,49,70.1
SID20138509,95,59,74,80,40,52,75,91,81,50,CS,CS,78,69.7
SID20156566,51,41,74,84,79,55,80,63,59,70,IOT,IOT,56,65.6
SID20167084,41,75,93,75,42,55,82,82,82,87,ML,ML,96,71.4
SID20143337,78,52,50,49,81,77,69,90,100,51,CS,CS,56,69.7
SID20188545,64,59,61,65,83,68,45,76,79,90,AR_VR,AR_VR,57,69
SID20189359,97,70,65,80,83,52,41,76,73,64,CC,CC,77,70.1
SID20151594,81,40,67,54,64,76,93,50,74,98,CS,CS,46,69.7
SID20155402,88,62,49,69,67,60,98,81,55,60,AR_VR,AR_VR,83,68.9
SID20143985,56,62,65,95,70,94,69,83,60,46,CC,CC,76,70
SID20161905,43,72,75,52,67,93,86,61,55,93,CS,CS,61,69.7
SID20175603,74,79,81,92,65,55,84,52,89,43,ML,ML,85,71.4
SID20141737,99,52,41,87,97,69,40,61,79,71,CS,CS,73,69.6
SID20178797,70,89,87,62,66,82,52,21,92,68,AR_VR,AR_VR,62,68.9
SID20159002,55,75,69,99,48,47,96,68,93,50,CC,CC,98,70
SID20139656,60,63,61,51,46,92,99,53,79,95,CC,CC,67,69.9
SID20149123,67,41,96,73,55,93,50,44,85,92,CS,CS,58,69.6
SID20156823,77,100,97,42,64,63,54,83,92,55,IOT,IOT,76,72.7
SID20137574,78,63,81,20,79,56,98,46,79,88,AR_VR,AR_VR,46,68.8
SID20163322,99,44,86,73,78,66,82,55,71,45,CC,CC,96,69.9
SID20187574,58,58,51,64,75,48,92,96,80,77,CC,CC,98,69.9
SID20158475,55,56,77,68,81,89,69,78,61,62,CS,CS,40,69.6
SID20156933,70,94,100,71,90,76,99,66,78,93,IOT,IOT,95,83.7
SID20184380,72,65,70,43,56,88,82,100,83,55,ML,ML,88,71.4
SID20173608,70,74,76,61,74,84,41,61,73,84,CC,CC,79,69.8
SID20163712,51,97,60,57,90,82,63,44,53,99,CS,CS,75,69.6
SID20145681,93,46,84,97,72,56,20,87,87,46,AR_VR,AR_VR,48,68.8
SID20186317,43,77,67,96,48,58,90,43,80,96,CC,CC,43,69.8
SID20173716,77,73,79,61,27,99,45,60,82,93,CS,CS,85,69.6
SID20132137,60,93,41,71,86,64,83,86,72,57,ML,ML,44,71.3
SID20131176,92,93,46,71,53,48,50,98,57,87,CS,CS,98,69.5
SID20151698,68,62,81,40,57,51,97,54,81,97,AR_VR,AR_VR,85,68.8
SID20189254,47,80,83,84,94,43,100,84,43,40,CC,CC,64,69.8
SID20157492,40,87,43,92,80,78,51,84,87,53,CS,CS,58,69.5
SID20157191,61,46,63,41,49,55,92,79,57,55,IOT,IOT,46,59.8
SID20144129,64,82,68,77,83,52,83,82,48,74,ML,ML,92,71.3
SID20165594,51,90,75,56,49,73,83,83,56,82,CC,CC,69,69.8
SID20152576,53,59,59,100,72,50,85,66,81,69,CS,CS,71,69.4
SID20155078,73,81,54,45,57,94,51,70,75,88,AR_VR,AR_VR,54,68.8
SID20135446,85,83,86,60,57,83,74,47,45,77,CC,CC,63,69.7
SID20154175,84,40,89,43,63,87,100,48,77,63,CS,CS,63,69.4
SID20155427,91,52,55,96,94,99,42,43,61,61,CS,CS,60,69.4
SID20172011,91,72,82,86,45,19,96,43,78,76,AR_VR,AR_VR,85,68.8
SID20146509,100,98,59,41,86,56,54,66,40,97,CC,CC,59,69.7
SID20161289,46,60,47,98,75,87,92,47,63,79,CS,CS,78,69.4
SID20163180,68,68,99,70,57,40,71,69,92,78,ML,ML,85,71.2
SID20164582,48,80,41,87,87,54,47,78,74,98,CS,CS,83,69.4
SID20176974,74,54,42,80,82,97,65,88,26,80,AR_VR,AR_VR,48,68.8
SID20147914,47,53,82,89,90,55,79,66,72,64,CC,CC,87,69.7
SID20165808,71,58,51,85,72,76,67,58,95,61,CS,CS,93,69.4
SID20157566,60,50,65,65,87,65,64,62,92,78,IOT,IOT,43,68.8
SID20165890,87,97,41,68,84,67,64,90,61,53,ML,ML,64,71.2
SID20172592,58,67,73,53,90,59,61,64,72,97,CS,CS,47,69.4
SID20157590,86,97,40,40,58,53,74,93,89,50,IOT,IOT,65,68
SID20138842,81,72,91,45,41,93,79,67,42,100,ML,ML,90,71.1
SID20161379,52,64,71,81,81,52,66,91,64,75,CC,CC,42,69.7
SID20136563,59,52,65,89,44,88,55,80,69,92,CS,CS,54,69.3
SID20179433,72,48,60,80,94,62,75,85,41,71,AR_VR,AR_VR,48,68.8
SID20178344,86,41,61,88,53,83,99,57,55,74,CC,CC,78,69.7
SID20139028,92,55,65,77,68,49,71,55,77,84,CS,CS,44,69.3
SID20142323,49,99,64,71,77,70,51,90,40,82,CS,CS,87,69.3
SID20154056,69,46,71,77,74,89,56,64,87,54,AR_VR,AR_VR,80,68.7
SID20179525,97,43,57,64,63,68,75,99,43,88,CC,CC,59,69.7
SID20157903,45,66,68,94,82,71,96,88,43,40,CS,CS,47,69.3
SID20139442,55,93,81,100,48,77,57,73,27,100,ML,ML,43,71.1
SID20157831,44,65,79,45,48,72,60,46,77,68,IOT,IOT,44,60.4
SID20146478,78,64,55,73,80,99,94,41,87,40,ML,ML,97,71.1
SID20162180,64,58,96,99,45,78,60,86,42,65,CS,CS,74,69.3
SID20157694,77,66,95,50,73,66,51,98,45,66,AR_VR,AR_VR,74,68.7
SID20183555,74,67,79,89,28,54,91,76,84,55,CC,CC,95,69.7
SID20163102,47,87,89,66,51,82,59,67,100,45,CS,CS,76,69.3
SID20134538,50,52,72,51,84,73,61.8,68,80,88,AR_VR,AR_VR,85,67.98
SID20184303,64,99,45,98,95,44,66,83,55,48,CC,CC,74,69.7
SID20173715,80,82,69,79,99,48,49,87,45,55,CS,CS,97,69.3
SID20165555,69,84,48,94,45,86,90,49,85,61,ML,ML,78,71.1
SID20147597,65,50,95,43,68,77,71,67,100,56,CS,CS,86,69.2
SID20162572,65,89,56,85,59,42,61.8,47,92,83,AR_VR,AR_VR,49,67.98
SID20167289,97,65,64,61,43,53,90,94,45,85,CC,CC,68,69.7
SID20149468,74,61,71,62,45,76,66,79,65,97,CC,CC,43,69.6
SID20173933,80,68,86,19,72,99,48,82,46,92,CS,CS,87,69.2
SID20158184,81,100,66,65,81,87,73,47,45,64,IOT,IOT,60,70.9
SID20169603,52,88,86,95,91,65,53,59,67,55,ML,ML,56,71.1
SID20163951,42,82,63,99,40,88,56,78,66,82,CC,CC,53,69.6
SID20132856,71,44,59,69,84,93,57,91,26,97,CS,CS,91,69.1
SID20139598,96,62,57,81,47,45,83,48,93,74,AR_VR,AR_VR,54,68.6
SID20179658,86,85,72,42,66,64,83,69,63,66,CC,CC,88,69.6
SID20137973,45,61,90,62,80,60,74,99,45,75,CS,CS,43,69.1
SID20175161,56,87,73,75,53,52,70,99,93,52,ML,ML,78,71
SID20138292,81,71,27,46,59,84,100,58,98,67,CS,CS,96,69.1
SID20158307,67,57,95,46,43,45,43,70,94,79,IOT,IOT,93,63.9
SID20137547,50,53,41,96,91,76,50,96,63,92,ML,ML,98,70.8
SID20153163,82,42,51,67,66,81,99,71,78,58,CC,CC,64,69.5
SID20148478,55,96,97,66,49,51,71,74,52,80,CS,CS,71,69.1
SID20133819,60,41,97,52,61,50,95,96,87,46,AR_VR,AR_VR,78,68.5
SID20156105,79,89,65,45,93,56,49,97,54,68,CC,CC,62,69.5
SID20149469,76,83,77,54,47,47,88,71,81,67,CS,CS,76,69.1
SID20166183,53,55,68,55,65,82,90,96,55,72,CS,CS,52,69.1
SID20156733,72,87,89,83,86,67,41,49,55,56,AR_VR,AR_VR,90,68.5
SID20156784,98,44,75,62,59,69,60,69,78,81,CC,CC,86,69.5
SID20177895,93,76,85,71,54,56,55,64,88,49,CS,CS,85,69.1
SID20182758,91,44,77,75,73,41,48,81,99,79,ML,ML,82,70.8
SID20158457,84,93,85,95,87,100,69.2,47,49,52,IOT,IOT,72,76.12
SID20185551,70,99,58,52,51,90,63.7,53,77,87,ML,ML,73,70.07
SID20178663,72,68,78,80,50,40,57,95,79,72,CS,CS,79,69.1
SID20186644,70,64,66,85,41,89,84,79,59,48,AR_VR,AR_VR,79,68.5
SID20157467,41,79,49,63,85,74,56,86,80,82,CC,CC,57,69.5
SID20179910,82,74,95,81,58,44,75,90,42,54,CC,CC,59,69.5
